Company,Fine_Amount,Date,Sector,Type,Country,Authority,Source_URL,PDF_URL
sondern auch die Nachtragsvereinbarung sowie weitere Vertragsdokumente vorgelegt hat - auf diese,,2020-12-16,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgk-2020-12-16-13-u-23117,
wird ein voreingestellter Wert für ein Feld der DownlinkRessourcenzuweisung eingestellt. II. Diese,,2020-09-10,Ordentliche Gerichtsbarkeit,Endurteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-munchen-ii-2020-09-10-7-o-881819,
en im Gebiet der Freien und Hansestadt Hamburg und stellten dabei die wichtigste Verbindungsachse,,2019-11-29,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovghh-2019-11-29-1-e-2318,
dass bei ungünstiger Näherungsrente die Ursache in der Regel in Lücken in der Erwerbsbiografie lag,,2021-11-30,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgkarl-2021-11-30-12-u-11220,
sich allein auf die im Rahmen der Bekämpfung der Schwarzarbeit gewonnenen Ermittlungsergebnisse,,2022-06-23,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2022-06-23-l-10-u-140020,
An order for rendition of accounts of profits illegally earned by the Defendants on account of use,,2021-02-25,Ordentliche Gerichtsbarkeit,Endurteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-munchen-ii-2021-02-25-7-o-1427620,
welche Ergebnisse von der Beweisaufnahme zu erwarten sind und wie diese zu erwartenden Ergebnisse,,2020-03-10,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2020-03-10-1-s-39719,
nach der für die Begründung einer gewerbesteuerlichen Organschaft noch kein Gewinnabführungsvertrag,,2021-06-25,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-dusseldorf-2021-06-25-2-k-62218-g,
die aus der Installation derjenigen Software in der Motorsteuerung des in dem erworbenen Fahrzeug,,2021-06-08,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgkarl-2021-06-08-17-u-116219,
Wegen der weiteren Einzelheiten des Sachverhalts und des wechselseitigen Vorbringens wird auf diese,,2018-10-17,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-freiburg-2018-10-17-1-k-849417,
gen befindet sich in den Unterlagen ein von den Vertragsparteien unterschriebener Arbeitsvertrag,,2019-10-23,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2019-10-23-3d-a-348918o,
bestimmte Einfriedungen und die Errichtung von Stell- und Lagerplätzen verbietet. Jedoch ist diese,,2019-05-09,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2019-05-09-5-s-201517,
Füllung des Schlammspeichers sei eine Schlammentsorgung durchzuführen. Im Regelfall müsse,,2020-09-30,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2020-09-30-2-s-148619,
die Versicherung mit dem Tag nach dem Ausscheiden aus der Versicherungspflicht oder mit dem Tag,,2021-05-21,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2021-05-21-l-4-kr-120319,
Öffentliche Abgaben dürfen grundsätzlich nur nach Maßgabe der Gesetze erhoben werden. Diese,,2021-10-19,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2021-10-19-1-s-257921,
dass das Straßenverkehrsamt nach Aufbrauchen der Aufkleber telefonisch Nachschub bei der XM GmbH,,2020-09-25,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgham-2020-09-25-12-u-9118,
dass bei ungünstiger Näherungsrente die Ursache in der Regel in Lücken in der Erwerbsbiografie lag,,2021-11-30,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgkarl-2021-11-30-12-u-8820,
umliche Abstand zwischen Schloss Lichtenstein und den Anlagen sei nicht weit genug,,2019-02-14,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-sigmaringen-2019-02-14-9-k-413617,
Beamten vorgelegen haben müssen. Denn zum einen wäre - wenn die Vernehmungsniederschriften in Bezug,,2021-04-20,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2021-04-20-3-ld-120,
der einer Gesellschaft durch Kinder und ihre Betreuung und Erziehung im Allgemeinen erwachse,,2021-04-14,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2021-04-14-9-s-519,
StAG aufgezählten Voraussetzungen erfüllt und seine Einordnung in die deutschen Lebensverhältnisse,,2020-08-20,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2020-08-20-12-s-62919,
gebenden Tatsachen erst innerhalb der letzten zwei Wochen vor ihrem Ausspruch erfahren hat. Diese,,2022-07-06,Arbeitsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/arbg-bonn-2022-07-06-5-ca-32222,
dass der Prozessgegner sich ein für ihn günstiges Vorbringen der Gegenseite zumindest hilfsweise,,2022-02-03,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgd-2022-02-03-6-u-7521,
So heißt es auch in den notariell beglaubigten Erläuterungen zu den Ausschüttungen der Werkzeug Ltd,,2022-08-04,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-baden-wurttemberg-2022-08-04-1-k-289821,
indem die U GmbH die von ihrer N AG auf die Scheinrechnungen gezahlten Gelder im Gegenzug an diese,,2019-03-20,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-dusseldorf-2019-03-20-13-o-28617,
fung die Bundesregierung vorgenommen habe bzw. auf welche Ausarbeitungen sie sich hierzu verlasse,,2019-03-19,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2019-03-19-4-a-136115,
sei er für mehr als einen Auftraggeber tätig gewesen und zwar für die D. I. AG und die P. I. GmbH,,2020-07-30,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2020-07-30-l-7-r-203019,
che in ihrer eigenen Innenstadt. Dadurch werde die angestrebte Weiterentwicklung beziehungsweise,,2019-02-07,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsl-2019-02-07-2-c-62917,
welche Arten von Fledermäusen sich in welcher Häufung wo einfinden. Art und Häufung der Fledermäuse,,2021-09-24,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2021-09-24-12-me-4521,
bei der Abwägung der verschiedenen Belange für die Bevorzugung des einen und damit notwendigerweise,,2019-09-03,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2019-09-03-8-s-205617,
welche die Entwicklung der streitgegenständlichen Softwarefunktion beauftragt bzw. welche diese,,2019-05-09,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-stuttgart-2019-05-09-23-o-22018,
weil es richtigerweise auf die Voraussetzungen einer gedachten Anfechtungsbeschwerde ankommen müsse,,2022-08-10,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgd-2022-08-10-3-kart-120316,
dass in der unbeschränkten Erlangung des Eigentumsrechts ein objektiv berechtigtes Interesse,,2020-03-26,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgstut-2020-03-26-2-u-8219,
dass die Erbringung der Nachbesserung letztlich durch den Fahrzeughersteller selbst beziehungsweise,,2022-01-26,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgkarl-2022-01-26-6-u-12820,
Nach der Rechtsprechung des Bundesgerichtshofes kann eine Entschädigungsklage ohnehin ausnahmsweise,,2021-11-05,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgbs-2021-11-05-4-ek-2320,
e als Abrechnungseinheit festgelegt und damit auf den ersten Blick eine Abschnittsbildung in Bezug,,2018-09-19,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2018-09-19-2-s-111618,
che aber wirksam. Der Bebauungsplan sei auch nicht funktionslos geworden. Zwar gebe es stellenweise,,2018-09-25,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2018-09-25-5-s-97817,
Pläne und Kostenschätzungen zum Förderantrag erstellt habe. Eine Vergütung für die Leistungsphase,,2019-07-10,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgce-2019-07-10-14-u-1318,
aus dem Büro des Geschädigten ... die in einem unverschlossenen Rollcontainer abgelegte Geldbörse,,2022-03-10,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2022-03-10-dl-17-k-121821,
dass die Anerkennung der Angreifbarkeit auch vergleichsweise spät im Verfahren gefasster Beschlüsse,,2020-07-10,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2020-07-10-2-k-765019,
während die Streithelferin die Anlieger noch nicht einmal schriftlich informiere. Mit ihrem Vortrag,,2019-03-27,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgkarl-2019-03-27-6-u-11318-kart,
VwGO erforderliche Feststellungsinteresse schließt jedes als schutzwürdig anzuerkennendes Interesse,,2020-07-08,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-stuttgart-2020-07-08-7-k-700917,
nicht jedoch eine Verlinkung vor. Auf den Seiten der Platinkunden fänden sich auch weder Verweise,,2019-11-14,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgk-2019-11-14-15-u-8919,
die speziell die Bedarfe der Eingliederungshilfe - auch im pflegerischen Sektor - abdecke. Diese,,2018-11-21,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2018-11-21-6-s-257916,
noch einmal bestätigt worden. Für die näheren diesbezüglichen Einzelheiten wird auf den Sachvortrag,,2020-09-30,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgrost-2020-09-30-2-u-617,
bereits vorliegende umweltbezogene Stellungnahmen von Bürgerinnen und Bürgern Insbesondere Hinweise,,2022-05-24,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2022-05-24-3-s-181319,
tzlich frei von Hindernissen sein. Die Norm bezieht zwar nur auf bautechnische Hindernisse,,2020-03-17,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgstut-2020-03-17-6-u-19418,
vorgestellt sowie deren Funktionsweise und Eigenschaften erklärt. Der Kauf- & Verwaltungsvertrag,,2022-02-03,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgd-2022-02-03-6-u-3621,
dass die zulässigen Grenzwerte deutlich überschritten würden. Vorsorglich werde mit dem Hilfsantrag,,2022-01-25,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-stuttgart-2022-01-25-2-k-227719,
tten ihren jeweiligen Verursachungsbeitrag zugestanden. Dieser jeweilige Verursachungsbeitrag,,2021-11-18,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgham-2021-11-18-24-u-7416,
was von jedermann hinsichtlich der Wahrnehmung eigener wichtiger Interessen erwartet werden müsse,,2019-05-14,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsl-2019-05-14-1-a-10216,
weshalb es sich um eine erstmalige Anwendung der Befreiungsvorschrift handele. Darüber hinaus lasse,,2022-03-25,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2022-03-25-14-k-446521,
dass die endgültige Festlegung des Stichprobenumfangs erst aufgrund der sachverständigen Ergebnisse,,2018-09-19,Verfassungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/bverfg-2018-09-19-2-bvf-115-2-bvf-2,
dass diese Vereinbarungen gesondert getroffen würden und kein innerer Zusammenhang zum Mietvertrag,,2021-04-19,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovghh-2021-04-19-4-bf-22716,
Über die Erschließung des Vorhabengrundstücks haben die Vertragsparteien den Erschließungsvertrag,,2022-02-23,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2022-02-23-9-lb-40819,
für die Sektoren Obst und Gemüse und Verarbeitungserzeugnisse aus Obst und Gemüse nur in Bezug,,2022-07-14,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2022-07-14-13-s-155520,
in der Bundesrepublik Deutschland betrieben werden. Auf den unter Zeugenbeweis gestellten Vortrag,,2022-08-18,Ordentliche Gerichtsbarkeit,Endurteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-munchen-ii-2022-08-18-7-o-1036821,
beides liege nicht vor. Dass über die Verfügbarkeit streitgegenständlichen Inhalte typischerweise,,2022-01-31,Ordentliche Gerichtsbarkeit,Endurteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-munchen-ii-2022-01-31-21-o-1445017,
dermaßen regelmäßig und beträchtlich in Mitleidenschaft ziehen wie Dr. W. es in seinem auszugsweise,,2019-07-29,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/sg-karlsruhe-2019-07-29-s-12-sb-87719,
Nachweis der Altlastenfreiheit der in der Aushubsohle anstehenden natürlich abgelagerten Kiese,,2021-09-02,,Endurteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgmuen-2021-09-02-8-u-179618,
die vom Senat zu beantworten und dem Beweis nicht zugänglich ist. Dem darauf bezogenen Beweisantrag,,2022-09-12,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2022-09-12-db-16-s-53021,
auf eine kompetente und unabhängige fachliche Beratung dringen können und müssen. Eine solche lag,,2020-03-11,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgce-2020-03-11-14-u-3216,
zeigt dies gerade die dargelegte typische Problematik der widersprüchlichen fachlichen Erkenntnisse,,2019-05-08,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2019-05-08-12-k-929417,
unter welchen Bedingungen jemand ohne derartige Netzwerke sein Auskommen in Kabul zu sichern vermag,,2018-10-12,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2018-10-12-a-11-s-31617,
vorgenommen werden soll und voraussichtlich auch vorgenommen werden kann. Die weitere Biomasse,,2020-09-15,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2020-09-15-12-me-2920,
öffentlich-rechtlich gesicherte Zufahrt zu einer befahrbaren öffentlichen Verkehrsfläche hat. Diese,,2021-10-20,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2021-10-20-5-s-312520,
es handele sich bei der Bezeichnung der Kostenposition um einen Schreibfehler und es müsse,,2019-05-14,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgst-2019-05-14-4-k-21516,
unmittelbar ihr gegenüber als Meldepflichtige wirke. Aufgrund der umfangreichen Meldeangaben müsse,,2021-07-13,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2021-07-13-2-s-280119,
in der Bundesrepublik Deutschland betrieben werden. Auf den unter Zeugenbeweis gestellten Vortrag,,2022-08-18,Ordentliche Gerichtsbarkeit,Endurteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-munchen-ii-2022-08-18-7-o-1397721,
Das Fahrzeug war bis zur Begleichung des Gesamtdarlehensbetrages an die Mercedes-Benz Bank AG,,2019-01-17,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-stuttgart-2019-01-17-23-o-17818,
ein relevanter Teil der maßgeblichen Größen zur Berechnung des Ablösebetrags genannt. Vielmehr lag,,2021-02-23,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2021-02-23-12-k-67020,
nicht weiter zu verschärfen und um andererseits dem öffentlichen Interesse,,2022-02-01,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2022-02-01-12-k-108221,
VVG auch ein betragsmäßig festgelegter Selbstbehalt angepasst und ein vereinbarter Risikozuschlag,,2020-01-28,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgk-2020-01-28-9-u-13819,
sein mit der Berufung verfolgtes Anliegen klarzustellen und einen konkreten Berufungsantrag,,2022-02-25,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2022-02-25-l-4-p-392420,
dass sich der Beschwerdegegenstand und die Bemessung des jeweiligen Beschwerdewerts nach dem Betrag,,2021-02-05,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgbs-2021-02-05-1-u-920,
jedoch im Vergleich mit anderen Inhabern waffenrechtlicher Erlaubnisse,,2018-10-16,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2018-10-16-1-s-55518,
als Nutzungskonflikte grundsätzlich im Planungsverfahren gelöst werden sollen und nur ausnahmsweise,,2022-07-21,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2022-07-21-5-s-194020,
bedarf hier keiner weiteren Aufklärung. Denn das Geheimhaltungsinteresse des Unternehmens in Bezug,,2022-08-08,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-aachen-2022-08-08-8-k-423218,
für dessen Berücksichtigung keine ernsthaften und zwingenden Gründe gesprochen hätten. Diese,,2019-12-10,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2019-12-10-3-ld-319,
um den Verkauf von Anteilen an der Z. AG. Die D. Bank AG erwarb sodann Anteile im Nennbetrag,,2020-05-29,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-sigmaringen-2020-05-29-6-k-30017,
dass die Beiträge jeweils mit einem einheitlichen prozentualen Anteil relativ am Gewerbeertrag,,2020-08-25,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-stuttgart-2020-08-25-4-k-1144817,
MW. Gleichzeitig wurde die sofortige Vollziehbarkeit dieser Genehmigung angeordnet. Am Folgetag,,2019-06-05,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsl-2019-06-05-2-b-32618,
km aufweist. Letztlich ist jedoch unter Zugrundlegung beider Kilometerstände kein Anspruch in Bezug,,2022-07-18,,Endurteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgmuen-2022-07-18-21-u-120022,
bezogen. Beiträge aus der Beschäftigung bei der N-Werft seien nicht erstattet worden. Diese,,2022-06-23,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2022-06-23-l-9-r-401620,
wirksam sei und Fehler der Heranziehung nicht ersichtlich seien. Auch der Widerspruchsvortrag,,2019-03-11,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgmv-2019-03-11-1-l-13712,
den Bundesrat und die Bundesregierung bei ihren Entscheidungen unterstützt. Die Prüfungsergebnisse,,2021-06-03,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2021-06-03-16-a-244712,
darf der verfahrensrechtliche Aufrechnungseinwand nicht als unzulässig zurückgewiesen werden. Diese,,2019-08-28,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsl-2019-08-28-1-a-81617,
der Möglichkeit des Splittings und der Progression zunächst als Argument gegen diese Sichtweise,,2020-07-17,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgrlp-2020-07-17-10-a-1120818,
bei entsprechend hohem Patientenaufkommen seinen Lohn durch eine zügige und effektive Arbeitsweise,,2021-08-13,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2021-08-13-l-4-ba-32819,
